ID,FPS
10,59.507523,Oct 30, 2019, 2:06:59 PM
10,55.931534,Oct 30, 2019, 2:06:59 PM
10,57.7164,Oct 30, 2019, 2:06:59 PM
10,59.355282,Oct 30, 2019, 2:06:59 PM
10,59.935875,Oct 30, 2019, 2:06:59 PM
10,54.440128,Oct 30, 2019, 2:06:59 PM
10,59.881683,Oct 30, 2019, 2:06:59 PM
10,59.995552,Oct 30, 2019, 2:06:59 PM
10,58.488773,Oct 30, 2019, 2:06:59 PM
10,56.295521,Oct 30, 2019, 2:06:59 PM
10,58.54047,Oct 30, 2019, 2:06:59 PM
10,59.996998,Oct 30, 2019, 2:06:59 PM
10,59.489113,Oct 30, 2019, 2:06:59 PM
10,59.996639,Oct 30, 2019, 2:06:59 PM
10,59.718254,Oct 30, 2019, 2:06:59 PM
10,58.286602,Oct 30, 2019, 2:06:59 PM
10,57.414177,Oct 30, 2019, 2:06:59 PM
10,57.76173,Oct 30, 2019, 2:06:59 PM
10,59.996651,Oct 30, 2019, 2:06:59 PM
10,53.775295,Oct 30, 2019, 2:06:59 PM
10,59.99987,Oct 30, 2019, 2:06:59 PM
10,59.998085,Oct 30, 2019, 2:06:59 PM
10,59.999519,Oct 30, 2019, 2:06:59 PM
10,56.828838,Oct 30, 2019, 2:06:59 PM
10,59.996639,Oct 30, 2019, 2:06:59 PM
10,59.998798,Oct 30, 2019, 2:06:59 PM
10,58.938641,Oct 30, 2019, 2:06:59 PM
10,59.907852,Oct 30, 2019, 2:06:59 PM
10,58.376091,Oct 30, 2019, 2:06:59 PM
10,57.584785,Oct 30, 2019, 2:06:59 PM
10,59.999519,Oct 30, 2019, 2:06:59 PM
10,59.995914,Oct 30, 2019, 2:06:59 PM
10,54.487003,Oct 30, 2019, 2:06:59 PM
10,36.406265,Oct 30, 2019, 2:06:59 PM
10,59.867687,Oct 30, 2019, 2:06:59 PM
10,58.150352,Oct 30, 2019, 2:06:59 PM
10,59.859463,Oct 30, 2019, 2:06:59 PM
10,59.999508,Oct 30, 2019, 2:06:59 PM
10,57.401989,Oct 30, 2019, 2:06:59 PM
10,59.99736,Oct 30, 2019, 2:06:59 PM
10,59.995926,Oct 30, 2019, 2:06:59 PM
10,59.997711,Oct 30, 2019, 2:06:59 PM
10,59.997723,Oct 30, 2019, 2:06:59 PM
10,59.99736,Oct 30, 2019, 2:06:59 PM
10,59.996277,Oct 30, 2019, 2:06:59 PM
10,59.999519,Oct 30, 2019, 2:06:59 PM
10,54.742325,Oct 30, 2019, 2:07:00 PM
10,59.99736,Oct 30, 2019, 2:07:00 PM
10,59.999519,Oct 30, 2019, 2:07:00 PM
10,57.673794,Oct 30, 2019, 2:07:00 PM
10,59.996639,Oct 30, 2019, 2:07:00 PM
10,59.998436,Oct 30, 2019, 2:07:00 PM
10,59.998085,Oct 30, 2019, 2:07:00 PM
10,59.720032,Oct 30, 2019, 2:07:00 PM
10,59.995914,Oct 30, 2019, 2:07:00 PM
10,59.415955,Oct 30, 2019, 2:07:00 PM
10,56.728569,Oct 30, 2019, 2:07:00 PM
10,53.604649,Oct 30, 2019, 2:07:00 PM
10,58.03257,Oct 30, 2019, 2:07:00 PM
10,59.996288,Oct 30, 2019, 2:07:00 PM
10,59.998074,Oct 30, 2019, 2:07:00 PM
10,59.997723,Oct 30, 2019, 2:07:00 PM
10,59.999157,Oct 30, 2019, 2:07:00 PM
10,59.999519,Oct 30, 2019, 2:07:00 PM
10,59.995564,Oct 30, 2019, 2:07:00 PM
10,59.996998,Oct 30, 2019, 2:07:00 PM
10,59.998074,Oct 30, 2019, 2:07:00 PM
10,59.99881,Oct 30, 2019, 2:07:00 PM
10,59.997711,Oct 30, 2019, 2:07:00 PM
10,55.607773,Oct 30, 2019, 2:07:00 PM
10,57.701736,Oct 30, 2019, 2:07:00 PM
10,59.996639,Oct 30, 2019, 2:07:00 PM
10,57.134045,Oct 30, 2019, 2:07:00 PM
10,55.334522,Oct 30, 2019, 2:07:00 PM
10,57.77441,Oct 30, 2019, 2:07:00 PM
10,58.322987,Oct 30, 2019, 2:07:00 PM
10,56.196819,Oct 30, 2019, 2:07:00 PM
10,59.99881,Oct 30, 2019, 2:07:00 PM
10,59.893867,Oct 30, 2019, 2:07:00 PM
10,53.377735,Oct 30, 2019, 2:07:00 PM
10,55.551235,Oct 30, 2019, 2:07:00 PM
10,58.803127,Oct 30, 2019, 2:07:00 PM
10,59.268394,Oct 30, 2019, 2:07:00 PM
10,58.425888,Oct 30, 2019, 2:07:00 PM
10,56.193985,Oct 30, 2019, 2:07:00 PM
10,58.648956,Oct 30, 2019, 2:07:00 PM
10,59.990887,Oct 30, 2019, 2:07:00 PM
10,56.311062,Oct 30, 2019, 2:07:00 PM
10,57.127518,Oct 30, 2019, 2:07:00 PM
10,58.010685,Oct 30, 2019, 2:07:00 PM
10,59.476734,Oct 30, 2019, 2:07:00 PM
10,56.420982,Oct 30, 2019, 2:07:00 PM
10,58.825615,Oct 30, 2019, 2:07:00 PM
10,58.688889,Oct 30, 2019, 2:07:00 PM
10,52.524597,Oct 30, 2019, 2:07:00 PM
10,48.659431,Oct 30, 2019, 2:07:00 PM
10,58.73991,Oct 30, 2019, 2:07:00 PM
10,59.997723,Oct 30, 2019, 2:07:00 PM
10,58.97617,Oct 30, 2019, 2:07:00 PM
10,58.163544,Oct 30, 2019, 2:07:00 PM
10,56.915524,Oct 30, 2019, 2:07:00 PM
10,59.997723,Oct 30, 2019, 2:07:00 PM
10,59.108643,Oct 30, 2019, 2:07:00 PM
10,59.998436,Oct 30, 2019, 2:07:00 PM
10,59.568134,Oct 30, 2019, 2:07:01 PM
10,56.754658,Oct 30, 2019, 2:07:01 PM
10,59.996639,Oct 30, 2019, 2:07:01 PM
10,59.329571,Oct 30, 2019, 2:07:01 PM
10,58.714741,Oct 30, 2019, 2:07:01 PM
10,59.998074,Oct 30, 2019, 2:07:01 PM
10,57.075672,Oct 30, 2019, 2:07:01 PM
10,15.490115,Oct 30, 2019, 2:07:01 PM
10,59.997723,Oct 30, 2019, 2:07:01 PM
10,59.265568,Oct 30, 2019, 2:07:01 PM
10,59.996651,Oct 30, 2019, 2:07:01 PM
10,59.998436,Oct 30, 2019, 2:07:01 PM
10,57.481834,Oct 30, 2019, 2:07:01 PM
10,59.997723,Oct 30, 2019, 2:07:01 PM
10,59.999519,Oct 30, 2019, 2:07:01 PM
10,59.998436,Oct 30, 2019, 2:07:01 PM
10,59.938026,Oct 30, 2019, 2:07:01 PM
10,59.997723,Oct 30, 2019, 2:07:01 PM
10,59.525574,Oct 30, 2019, 2:07:01 PM
10,58.329109,Oct 30, 2019, 2:07:01 PM
10,59.995914,Oct 30, 2019, 2:07:01 PM
10,56.965126,Oct 30, 2019, 2:07:01 PM
10,57.998589,Oct 30, 2019, 2:07:01 PM
10,55.751617,Oct 30, 2019, 2:07:01 PM
10,59.999519,Oct 30, 2019, 2:07:01 PM
10,58.441597,Oct 30, 2019, 2:07:01 PM
10,59.998436,Oct 30, 2019, 2:07:01 PM
10,59.99736,Oct 30, 2019, 2:07:01 PM
10,59.680824,Oct 30, 2019, 2:07:01 PM
10,59.720032,Oct 30, 2019, 2:07:01 PM
10,59.808971,Oct 30, 2019, 2:07:01 PM
10,57.662815,Oct 30, 2019, 2:07:01 PM
10,54.232868,Oct 30, 2019, 2:07:01 PM
10,56.889626,Oct 30, 2019, 2:07:01 PM
10,59.998798,Oct 30, 2019, 2:07:01 PM
10,58.882416,Oct 30, 2019, 2:07:01 PM
10,59.916477,Oct 30, 2019, 2:07:01 PM
10,59.471413,Oct 30, 2019, 2:07:01 PM
10,59.996639,Oct 30, 2019, 2:07:01 PM
10,57.452442,Oct 30, 2019, 2:07:01 PM
10,58.72715,Oct 30, 2019, 2:07:01 PM
10,52.240051,Oct 30, 2019, 2:07:01 PM
10,58.945591,Oct 30, 2019, 2:07:01 PM
10,56.746593,Oct 30, 2019, 2:07:01 PM
10,59.655201,Oct 30, 2019, 2:07:01 PM
10,55.518238,Oct 30, 2019, 2:07:01 PM
10,59.999508,Oct 30, 2019, 2:07:01 PM
10,59.99736,Oct 30, 2019, 2:07:01 PM
10,56.112003,Oct 30, 2019, 2:07:01 PM
10,58.05751,Oct 30, 2019, 2:07:01 PM
10,59.612514,Oct 30, 2019, 2:07:01 PM
10,59.945217,Oct 30, 2019, 2:07:01 PM
10,59.946285,Oct 30, 2019, 2:07:01 PM
10,59.998436,Oct 30, 2019, 2:07:01 PM
10,59.998085,Oct 30, 2019, 2:07:01 PM
10,59.998074,Oct 30, 2019, 2:07:01 PM
10,59.999882,Oct 30, 2019, 2:07:02 PM
10,59.998447,Oct 30, 2019, 2:07:02 PM
10,56.065746,Oct 30, 2019, 2:07:02 PM
10,59.996998,Oct 30, 2019, 2:07:02 PM
10,59.998085,Oct 30, 2019, 2:07:02 PM
10,58.047741,Oct 30, 2019, 2:07:02 PM
10,57.550636,Oct 30, 2019, 2:07:02 PM
10,58.120953,Oct 30, 2019, 2:07:02 PM
10,56.241383,Oct 30, 2019, 2:07:02 PM
10,53.149368,Oct 30, 2019, 2:07:02 PM
10,55.166321,Oct 30, 2019, 2:07:02 PM
10,47.908554,Oct 30, 2019, 2:07:02 PM
10,54.611088,Oct 30, 2019, 2:07:02 PM
10,54.421776,Oct 30, 2019, 2:07:02 PM
10,55.21323,Oct 30, 2019, 2:07:02 PM
10,58.864391,Oct 30, 2019, 2:07:02 PM
10,56.238224,Oct 30, 2019, 2:07:02 PM
10,57.536404,Oct 30, 2019, 2:07:02 PM
10,53.835796,Oct 30, 2019, 2:07:02 PM
10,55.946877,Oct 30, 2019, 2:07:02 PM
10,57.714401,Oct 30, 2019, 2:07:02 PM
10,56.257202,Oct 30, 2019, 2:07:02 PM
10,54.304741,Oct 30, 2019, 2:07:02 PM
10,51.058178,Oct 30, 2019, 2:07:02 PM
10,54.28616,Oct 30, 2019, 2:07:02 PM
10,55.616737,Oct 30, 2019, 2:07:02 PM
10,55.09095,Oct 30, 2019, 2:07:02 PM
10,58.681316,Oct 30, 2019, 2:07:02 PM
10,54.93359,Oct 30, 2019, 2:07:02 PM
10,55.512371,Oct 30, 2019, 2:07:02 PM
10,56.983955,Oct 30, 2019, 2:07:02 PM
10,54.896492,Oct 30, 2019, 2:07:02 PM
10,58.893864,Oct 30, 2019, 2:07:02 PM
10,59.109684,Oct 30, 2019, 2:07:02 PM
10,58.365875,Oct 30, 2019, 2:07:02 PM
10,49.416882,Oct 30, 2019, 2:07:02 PM
10,57.599045,Oct 30, 2019, 2:07:02 PM
10,57.715061,Oct 30, 2019, 2:07:02 PM
10,59.865898,Oct 30, 2019, 2:07:02 PM
10,59.999519,Oct 30, 2019, 2:07:02 PM
10,58.999489,Oct 30, 2019, 2:07:02 PM
10,59.99736,Oct 30, 2019, 2:07:02 PM
10,59.996277,Oct 30, 2019, 2:07:02 PM
10,57.706734,Oct 30, 2019, 2:07:02 PM
10,54.249947,Oct 30, 2019, 2:07:02 PM
10,58.154068,Oct 30, 2019, 2:07:02 PM
10,58.543892,Oct 30, 2019, 2:07:02 PM
10,55.910587,Oct 30, 2019, 2:07:02 PM
10,54.530682,Oct 30, 2019, 2:07:02 PM
10,59.999157,Oct 30, 2019, 2:07:02 PM
10,58.309723,Oct 30, 2019, 2:07:02 PM
10,51.50312,Oct 30, 2019, 2:07:02 PM
10,56.965126,Oct 30, 2019, 2:07:02 PM
10,59.195415,Oct 30, 2019, 2:07:02 PM
10,59.192608,Oct 30, 2019, 2:07:02 PM
10,57.460697,Oct 30, 2019, 2:07:02 PM
10,59.22382,Oct 30, 2019, 2:07:03 PM
10,59.99736,Oct 30, 2019, 2:07:03 PM
10,59.918629,Oct 30, 2019, 2:07:03 PM
10,59.196117,Oct 30, 2019, 2:07:03 PM
10,59.999519,Oct 30, 2019, 2:07:03 PM
10,59.998436,Oct 30, 2019, 2:07:03 PM
10,57.177162,Oct 30, 2019, 2:07:03 PM
10,59.998085,Oct 30, 2019, 2:07:03 PM
10,58.481918,Oct 30, 2019, 2:07:03 PM
10,58.852955,Oct 30, 2019, 2:07:03 PM
10,53.306324,Oct 30, 2019, 2:07:03 PM
10,55.78458,Oct 30, 2019, 2:07:03 PM
10,59.998447,Oct 30, 2019, 2:07:03 PM
10,58.478161,Oct 30, 2019, 2:07:03 PM
10,59.000187,Oct 30, 2019, 2:07:03 PM
10,57.808475,Oct 30, 2019, 2:07:03 PM
10,57.461361,Oct 30, 2019, 2:07:03 PM
10,59.998074,Oct 30, 2019, 2:07:03 PM
10,59.996288,Oct 30, 2019, 2:07:03 PM
10,58.530872,Oct 30, 2019, 2:07:03 PM
10,58.707497,Oct 30, 2019, 2:07:03 PM
10,55.543831,Oct 30, 2019, 2:07:03 PM
10,59.99448,Oct 30, 2019, 2:07:03 PM
10,58.259102,Oct 30, 2019, 2:07:03 PM
10,58.679237,Oct 30, 2019, 2:07:03 PM
10,59.865192,Oct 30, 2019, 2:07:03 PM
10,59.383831,Oct 30, 2019, 2:07:03 PM
10,59.999519,Oct 30, 2019, 2:07:03 PM
10,59.545433,Oct 30, 2019, 2:07:03 PM
10,59.997711,Oct 30, 2019, 2:07:03 PM
10,59.997723,Oct 30, 2019, 2:07:03 PM
10,59.996998,Oct 30, 2019, 2:07:03 PM
10,59.996639,Oct 30, 2019, 2:07:03 PM
10,59.997723,Oct 30, 2019, 2:07:03 PM
10,59.996998,Oct 30, 2019, 2:07:03 PM
10,59.996288,Oct 30, 2019, 2:07:03 PM
10,57.865337,Oct 30, 2019, 2:07:03 PM
10,59.960667,Oct 30, 2019, 2:07:03 PM
10,59.667294,Oct 30, 2019, 2:07:03 PM
10,59.693298,Oct 30, 2019, 2:07:03 PM
10,59.999519,Oct 30, 2019, 2:07:03 PM
10,57.257374,Oct 30, 2019, 2:07:03 PM
10,59.801815,Oct 30, 2019, 2:07:03 PM
10,59.996277,Oct 30, 2019, 2:07:03 PM
10,59.999519,Oct 30, 2019, 2:07:03 PM
10,57.736385,Oct 30, 2019, 2:07:03 PM
10,56.780434,Oct 30, 2019, 2:07:03 PM
10,59.953838,Oct 30, 2019, 2:07:03 PM
10,59.999157,Oct 30, 2019, 2:07:03 PM
10,59.996639,Oct 30, 2019, 2:07:03 PM
10,59.998447,Oct 30, 2019, 2:07:03 PM
10,59.997723,Oct 30, 2019, 2:07:03 PM
10,55.11433,Oct 30, 2019, 2:07:03 PM
10,59.997723,Oct 30, 2019, 2:07:03 PM
10,59.997349,Oct 30, 2019, 2:07:03 PM
10,59.995926,Oct 30, 2019, 2:07:03 PM
10,59.996277,Oct 30, 2019, 2:07:03 PM
10,54.463566,Oct 30, 2019, 2:07:03 PM
10,59.99736,Oct 30, 2019, 2:07:03 PM
10,57.429668,Oct 30, 2019, 2:07:04 PM
10,59.996651,Oct 30, 2019, 2:07:04 PM
10,59.756779,Oct 30, 2019, 2:07:04 PM
10,59.995926,Oct 30, 2019, 2:07:04 PM
10,59.903908,Oct 30, 2019, 2:07:04 PM
10,59.999172,Oct 30, 2019, 2:07:04 PM
10,47.374947,Oct 30, 2019, 2:07:04 PM
10,59.999519,Oct 30, 2019, 2:07:04 PM
10,59.8806,Oct 30, 2019, 2:07:04 PM
10,59.644875,Oct 30, 2019, 2:07:04 PM
10,54.365849,Oct 30, 2019, 2:07:04 PM
10,55.973495,Oct 30, 2019, 2:07:04 PM
10,59.753574,Oct 30, 2019, 2:07:04 PM
10,59.846199,Oct 30, 2019, 2:07:04 PM
10,59.995552,Oct 30, 2019, 2:07:04 PM
10,59.995926,Oct 30, 2019, 2:07:04 PM
10,59.995552,Oct 30, 2019, 2:07:04 PM
10,59.999882,Oct 30, 2019, 2:07:04 PM
10,58.192657,Oct 30, 2019, 2:07:04 PM
10,59.899242,Oct 30, 2019, 2:07:04 PM
10,59.997723,Oct 30, 2019, 2:07:04 PM
10,55.903091,Oct 30, 2019, 2:07:04 PM
10,59.999519,Oct 30, 2019, 2:07:04 PM
10,59.997711,Oct 30, 2019, 2:07:04 PM
10,56.995983,Oct 30, 2019, 2:07:04 PM
10,59.581264,Oct 30, 2019, 2:07:04 PM
10,56.315811,Oct 30, 2019, 2:07:04 PM
10,59.604706,Oct 30, 2019, 2:07:04 PM
10,59.531963,Oct 30, 2019, 2:07:04 PM
10,59.998074,Oct 30, 2019, 2:07:04 PM
10,58.950447,Oct 30, 2019, 2:07:04 PM
10,58.569275,Oct 30, 2019, 2:07:04 PM
10,59.295105,Oct 30, 2019, 2:07:04 PM
10,58.693367,Oct 30, 2019, 2:07:04 PM
10,58.834949,Oct 30, 2019, 2:07:04 PM
10,55.268467,Oct 30, 2019, 2:07:04 PM
10,58.338287,Oct 30, 2019, 2:07:04 PM
10,58.436481,Oct 30, 2019, 2:07:04 PM
10,58.087864,Oct 30, 2019, 2:07:04 PM
10,55.034557,Oct 30, 2019, 2:07:04 PM
10,58.126026,Oct 30, 2019, 2:07:04 PM
10,57.040829,Oct 30, 2019, 2:07:04 PM
10,59.76572,Oct 30, 2019, 2:07:04 PM
10,59.995201,Oct 30, 2019, 2:07:04 PM
10,59.113888,Oct 30, 2019, 2:07:04 PM
10,59.998798,Oct 30, 2019, 2:07:04 PM
10,55.097633,Oct 30, 2019, 2:07:04 PM
10,59.997711,Oct 30, 2019, 2:07:04 PM
10,57.667809,Oct 30, 2019, 2:07:04 PM
10,59.999519,Oct 30, 2019, 2:07:04 PM
10,59.956703,Oct 30, 2019, 2:07:04 PM
10,59.64204,Oct 30, 2019, 2:07:04 PM
10,57.897839,Oct 30, 2019, 2:07:04 PM
10,55.108562,Oct 30, 2019, 2:07:04 PM
10,59.023163,Oct 30, 2019, 2:07:04 PM
10,58.478172,Oct 30, 2019, 2:07:04 PM
10,59.998074,Oct 30, 2019, 2:07:04 PM
10,59.9729,Oct 30, 2019, 2:07:04 PM
10,59.998074,Oct 30, 2019, 2:07:04 PM
10,59.998085,Oct 30, 2019, 2:07:05 PM
10,59.995926,Oct 30, 2019, 2:07:05 PM
10,58.164211,Oct 30, 2019, 2:07:05 PM
10,59.999157,Oct 30, 2019, 2:07:05 PM
10,59.996651,Oct 30, 2019, 2:07:05 PM
10,59.99987,Oct 30, 2019, 2:07:05 PM
10,58.881718,Oct 30, 2019, 2:07:05 PM
10,52.740112,Oct 30, 2019, 2:07:05 PM
10,59.915405,Oct 30, 2019, 2:07:05 PM
10,59.464352,Oct 30, 2019, 2:07:05 PM
10,59.999157,Oct 30, 2019, 2:07:05 PM
10,57.766403,Oct 30, 2019, 2:07:05 PM
10,59.817913,Oct 30, 2019, 2:07:05 PM
10,59.165993,Oct 30, 2019, 2:07:05 PM
10,59.996639,Oct 30, 2019, 2:07:05 PM
10,56.781082,Oct 30, 2019, 2:07:05 PM
10,58.118927,Oct 30, 2019, 2:07:05 PM
10,59.5504,Oct 30, 2019, 2:07:05 PM
10,59.074768,Oct 30, 2019, 2:07:05 PM
10,58.597069,Oct 30, 2019, 2:07:05 PM
10,58.837723,Oct 30, 2019, 2:07:05 PM
10,59.177902,Oct 30, 2019, 2:07:05 PM
10,59.289471,Oct 30, 2019, 2:07:05 PM
10,58.884495,Oct 30, 2019, 2:07:05 PM
10,59.963535,Oct 30, 2019, 2:07:05 PM
10,59.690445,Oct 30, 2019, 2:07:05 PM
10,58.417698,Oct 30, 2019, 2:07:05 PM
10,59.998798,Oct 30, 2019, 2:07:05 PM
10,59.99881,Oct 30, 2019, 2:07:05 PM
10,59.999157,Oct 30, 2019, 2:07:05 PM
10,59.99987,Oct 30, 2019, 2:07:05 PM
10,59.997723,Oct 30, 2019, 2:07:05 PM
10,59.996288,Oct 30, 2019, 2:07:05 PM
10,59.997349,Oct 30, 2019, 2:07:05 PM
10,59.995926,Oct 30, 2019, 2:07:05 PM
10,58.230946,Oct 30, 2019, 2:07:05 PM
10,59.995564,Oct 30, 2019, 2:07:05 PM
10,59.99987,Oct 30, 2019, 2:07:05 PM
10,59.815765,Oct 30, 2019, 2:07:05 PM
10,59.849426,Oct 30, 2019, 2:07:05 PM
10,57.555943,Oct 30, 2019, 2:07:05 PM
10,49.867844,Oct 30, 2019, 2:07:05 PM
10,57.450146,Oct 30, 2019, 2:07:05 PM
10,58.62352,Oct 30, 2019, 2:07:05 PM
10,59.99987,Oct 30, 2019, 2:07:05 PM
10,58.245869,Oct 30, 2019, 2:07:05 PM
10,53.194321,Oct 30, 2019, 2:07:05 PM
10,50.658817,Oct 30, 2019, 2:07:05 PM
10,59.996639,Oct 30, 2019, 2:07:05 PM
10,59.998447,Oct 30, 2019, 2:07:05 PM
10,59.246616,Oct 30, 2019, 2:07:05 PM
10,57.233448,Oct 30, 2019, 2:07:05 PM
10,58.066277,Oct 30, 2019, 2:07:05 PM
10,56.729866,Oct 30, 2019, 2:07:05 PM
10,59.996639,Oct 30, 2019, 2:07:05 PM
10,50.666008,Oct 30, 2019, 2:07:05 PM
10,58.246208,Oct 30, 2019, 2:07:05 PM
10,59.885265,Oct 30, 2019, 2:07:05 PM
10,59.997349,Oct 30, 2019, 2:07:06 PM
10,51.825829,Oct 30, 2019, 2:07:06 PM
10,59.13905,Oct 30, 2019, 2:07:06 PM
10,55.950943,Oct 30, 2019, 2:07:06 PM
10,57.929039,Oct 30, 2019, 2:07:06 PM
10,59.585522,Oct 30, 2019, 2:07:06 PM
10,55.181553,Oct 30, 2019, 2:07:06 PM
10,59.223808,Oct 30, 2019, 2:07:06 PM
10,59.997723,Oct 30, 2019, 2:07:06 PM
10,59.998798,Oct 30, 2019, 2:07:06 PM
10,59.564934,Oct 30, 2019, 2:07:06 PM
10,59.99736,Oct 30, 2019, 2:07:06 PM
10,57.746719,Oct 30, 2019, 2:07:06 PM
10,58.040337,Oct 30, 2019, 2:07:06 PM
10,59.996277,Oct 30, 2019, 2:07:06 PM
10,57.744061,Oct 30, 2019, 2:07:06 PM
10,59.997349,Oct 30, 2019, 2:07:06 PM
10,58.846027,Oct 30, 2019, 2:07:06 PM
10,57.843258,Oct 30, 2019, 2:07:06 PM
10,56.705418,Oct 30, 2019, 2:07:06 PM
10,57.965302,Oct 30, 2019, 2:07:06 PM
10,56.158646,Oct 30, 2019, 2:07:06 PM
10,56.324379,Oct 30, 2019, 2:07:06 PM
10,55.809181,Oct 30, 2019, 2:07:06 PM
10,56.575806,Oct 30, 2019, 2:07:06 PM
10,58.270294,Oct 30, 2019, 2:07:06 PM
10,56.370426,Oct 30, 2019, 2:07:06 PM
10,53.441357,Oct 30, 2019, 2:07:06 PM
10,59.998085,Oct 30, 2019, 2:07:06 PM
10,58.30529,Oct 30, 2019, 2:07:06 PM
10,56.578693,Oct 30, 2019, 2:07:06 PM
10,56.923622,Oct 30, 2019, 2:07:06 PM
10,56.819145,Oct 30, 2019, 2:07:06 PM
10,59.973972,Oct 30, 2019, 2:07:06 PM
10,57.280003,Oct 30, 2019, 2:07:06 PM
10,56.578693,Oct 30, 2019, 2:07:06 PM
10,59.999157,Oct 30, 2019, 2:07:06 PM
10,59.999157,Oct 30, 2019, 2:07:06 PM
10,53.841022,Oct 30, 2019, 2:07:06 PM
10,59.827217,Oct 30, 2019, 2:07:06 PM
10,59.573807,Oct 30, 2019, 2:07:06 PM
10,54.665115,Oct 30, 2019, 2:07:06 PM
10,57.961609,Oct 30, 2019, 2:07:06 PM
10,59.965343,Oct 30, 2019, 2:07:06 PM
10,59.975765,Oct 30, 2019, 2:07:06 PM
10,57.94952,Oct 30, 2019, 2:07:06 PM
10,59.802174,Oct 30, 2019, 2:07:06 PM
10,59.99987,Oct 30, 2019, 2:07:06 PM
10,52.989967,Oct 30, 2019, 2:07:06 PM
10,44.291683,Oct 30, 2019, 2:07:06 PM
10,55.29842,Oct 30, 2019, 2:07:06 PM
10,57.120014,Oct 30, 2019, 2:07:06 PM
10,57.061989,Oct 30, 2019, 2:07:06 PM
10,59.99736,Oct 30, 2019, 2:07:06 PM
10,59.429714,Oct 30, 2019, 2:07:06 PM
10,59.995914,Oct 30, 2019, 2:07:06 PM
10,59.996639,Oct 30, 2019, 2:07:06 PM
10,50.653694,Oct 30, 2019, 2:07:06 PM
10,59.998798,Oct 30, 2019, 2:07:07 PM
10,59.998436,Oct 30, 2019, 2:07:07 PM
10,59.813622,Oct 30, 2019, 2:07:07 PM
10,59.222069,Oct 30, 2019, 2:07:07 PM
10,59.996998,Oct 30, 2019, 2:07:07 PM
10,55.638386,Oct 30, 2019, 2:07:07 PM
10,59.356346,Oct 30, 2019, 2:07:07 PM
10,59.214348,Oct 30, 2019, 2:07:07 PM
10,59.998436,Oct 30, 2019, 2:07:07 PM
10,59.128563,Oct 30, 2019, 2:07:07 PM
10,59.203484,Oct 30, 2019, 2:07:07 PM
10,59.998436,Oct 30, 2019, 2:07:07 PM
10,59.999157,Oct 30, 2019, 2:07:07 PM
10,59.166344,Oct 30, 2019, 2:07:07 PM
10,59.999157,Oct 30, 2019, 2:07:07 PM
10,59.99881,Oct 30, 2019, 2:07:07 PM
10,58.896976,Oct 30, 2019, 2:07:07 PM
10,56.881199,Oct 30, 2019, 2:07:07 PM
10,59.996998,Oct 30, 2019, 2:07:07 PM
10,59.230484,Oct 30, 2019, 2:07:07 PM
10,59.041988,Oct 30, 2019, 2:07:07 PM
10,57.859989,Oct 30, 2019, 2:07:07 PM
10,58.956699,Oct 30, 2019, 2:07:07 PM
10,58.548347,Oct 30, 2019, 2:07:07 PM
10,56.929779,Oct 30, 2019, 2:07:07 PM
10,54.529495,Oct 30, 2019, 2:07:07 PM
10,59.064995,Oct 30, 2019, 2:07:07 PM
10,58.679943,Oct 30, 2019, 2:07:07 PM
10,59.884182,Oct 30, 2019, 2:07:07 PM
10,59.885265,Oct 30, 2019, 2:07:07 PM
10,59.998436,Oct 30, 2019, 2:07:07 PM
10,59.250134,Oct 30, 2019, 2:07:07 PM
10,57.906219,Oct 30, 2019, 2:07:07 PM
10,55.714035,Oct 30, 2019, 2:07:07 PM
10,57.256386,Oct 30, 2019, 2:07:07 PM
10,55.632828,Oct 30, 2019, 2:07:07 PM
10,59.998436,Oct 30, 2019, 2:07:07 PM
10,59.996998,Oct 30, 2019, 2:07:07 PM
10,58.159485,Oct 30, 2019, 2:07:07 PM
10,49.471889,Oct 30, 2019, 2:07:07 PM
10,59.737869,Oct 30, 2019, 2:07:07 PM
10,59.700787,Oct 30, 2019, 2:07:07 PM
10,56.298698,Oct 30, 2019, 2:07:07 PM
10,56.050354,Oct 30, 2019, 2:07:07 PM
10,59.995564,Oct 30, 2019, 2:07:07 PM
10,56.989471,Oct 30, 2019, 2:07:07 PM
10,59.999519,Oct 30, 2019, 2:07:07 PM
10,46.855961,Oct 30, 2019, 2:07:07 PM
10,59.965343,Oct 30, 2019, 2:07:07 PM
10,59.999882,Oct 30, 2019, 2:07:07 PM
10,59.996998,Oct 30, 2019, 2:07:07 PM
10,56.51889,Oct 30, 2019, 2:07:07 PM
10,59.965343,Oct 30, 2019, 2:07:07 PM
10,48.897362,Oct 30, 2019, 2:07:07 PM
10,55.858746,Oct 30, 2019, 2:07:07 PM
10,59.956356,Oct 30, 2019, 2:07:07 PM
10,59.192608,Oct 30, 2019, 2:07:07 PM
10,59.798244,Oct 30, 2019, 2:07:07 PM
10,59.995914,Oct 30, 2019, 2:07:08 PM
10,59.998447,Oct 30, 2019, 2:07:08 PM
10,57.250488,Oct 30, 2019, 2:07:08 PM
10,59.997711,Oct 30, 2019, 2:07:08 PM
10,57.622276,Oct 30, 2019, 2:07:08 PM
10,57.747391,Oct 30, 2019, 2:07:08 PM
10,54.337788,Oct 30, 2019, 2:07:08 PM
10,58.775124,Oct 30, 2019, 2:07:08 PM
10,58.186226,Oct 30, 2019, 2:07:08 PM
10,58.2934,Oct 30, 2019, 2:07:08 PM
